date,min,max,median,q1,q3,stdev,count
2023-06-19T00:00:00.000Z,2.1,6.1,3.4,2.92,3.97,0.804,371
2023-06-20T00:00:00.000Z,3.17,13.02,4.75,4.15,5.9,1.722,563
2023-06-21T00:00:00.000Z,2.54,14.1,5.15,4.43,6.4,2.08,566
2023-06-22T00:00:00.000Z,0,19.55,6,3.67,7.15,2.498,574
2023-06-23T00:00:00.000Z,1.73,31.27,4,2.7,10.05,6.375,559
2023-06-24T00:00:00.000Z,1.14,17.32,2.78,2.33,4.2,1.205,573
2023-06-25T00:00:00.000Z,2.08,12.77,3.97,3.28,4.72,1.357,586
2023-06-26T00:00:00.000Z,0.8,26.65,3.43,1.63,5.28,2.117,493
2023-06-27T00:00:00.000Z,0.8,8.02,1.32,1.2,1.5,0.496,572
2023-06-28T00:00:00.000Z,1,76.53,1.67,1.42,2,3.422,575
2023-06-29T00:00:00.000Z,1.65,22.65,3.4,2.8,4.9,3.531,578
2023-06-30T00:00:00.000Z,0.85,37.04,15.45,2.6,16.7,7.461,581
2023-07-01T00:00:00.000Z,0.4,6.2,1.6,1.1,2.89,1.097,368
2023-07-02T00:00:00.000Z,1,47.37,9.44,7.87,10.55,3.756,580
2023-07-03T00:00:00.000Z,0.6,8.85,2.29,1.25,6.63,2.728,550
2023-07-04T00:00:00.000Z,0.8,17.23,2.1,1.4,2.6,1.065,413
2023-07-05T00:00:00.000Z,0.8,20.1,1.48,1.25,1.77,1.188,540
2023-07-06T00:00:00.000Z,0.85,41.78,1.57,1.3,1.98,2.809,278
2023-07-07T00:00:00.000Z,1.8,98.97,3.22,2.75,4.05,4.535,515
2023-07-08T00:00:00.000Z,1.2,8.25,2.92,2.33,6.93,2.281,345
2023-07-09T00:00:00.000Z,1.92,8.88,3.55,2.92,3.9,0.887,364
2023-07-10T00:00:00.000Z,2.08,7.35,3.5,3.05,3.88,0.632,347
2023-07-11T00:00:00.000Z,1.98,9.63,3.8,3.05,4.8,1.369,533
2023-07-12T00:00:00.000Z,0.5,5.8,1.55,1.02,2.78,1.215,552
2023-07-13T00:00:00.000Z,0.5,8.93,1.02,0.9,1.3,1.265,542
2023-07-14T00:00:00.000Z,0.73,4.75,1.6,1.4,1.92,0.42,540
2023-07-15T00:00:00.000Z,0.8,14.25,2.4,2,2.83,0.822,570
2023-07-16T00:00:00.000Z,0.5,3.7,1.45,1.12,1.92,0.545,584
2023-07-17T00:00:00.000Z,0.73,3.95,2.42,1.92,2.72,0.658,383
2023-07-18T00:00:00.000Z,0.8,124.6,2.17,1.6,4.5,5.895,583
2023-07-19T00:00:00.000Z,0.8,7.15,2.6,2,4.65,1.567,467
2023-07-20T00:00:00.000Z,0.56,10.75,1.27,0.97,1.83,0.8,556
2023-07-21T00:00:00.000Z,0.5,4.47,1.42,1.12,1.77,0.457,576
2023-07-22T00:00:00.000Z,0.73,4,1.97,1.65,2.29,0.511,582
2023-07-23T00:00:00.000Z,1.12,13.25,2.15,1.8,4.15,2.213,574
2023-07-24T00:00:00.000Z,1,9.48,5.64,2.33,6.45,2.17,584
2023-07-25T00:00:00.000Z,0.3,9.68,2.4,1.14,3.78,2.124,586
2023-07-26T00:00:00.000Z,1.08,60.45,1.92,1.55,3,3.121,574
2023-07-27T00:00:00.000Z,0.8,11.98,1.8,1.51,2.37,0.837,572
2023-07-28T00:00:00.000Z,1.65,4.55,2.25,2.08,3.15,0.694,158
2023-08-15T00:00:00.000Z,1.08,2.45,1.5,1.4,1.73,0.255,122
2023-08-16T00:00:00.000Z,1.05,7.47,2.88,1.9,3.88,1.192,584
2023-08-17T00:00:00.000Z,1.27,7.68,4.32,3.39,5.64,1.588,585
2023-08-18T00:00:00.000Z,2,22.52,5.09,3.63,7.79,3.649,585
2023-08-19T00:00:00.000Z,2.29,7.65,4.3,3.38,5.27,1.117,580
2023-08-20T00:00:00.000Z,2.52,7.78,4.55,3.8,5.47,1.072,565
2023-08-21T00:00:00.000Z,1.23,6.82,3.6,2.57,4.45,1.155,565
2023-08-22T00:00:00.000Z,1.25,4.18,2.1,1.75,2.37,0.428,575
2023-08-23T00:00:00.000Z,1.48,5.53,2.97,2.47,3.7,0.786,578
2023-08-24T00:00:00.000Z,1.5,10.32,3.69,2.97,4.68,1.325,578
2023-08-25T00:00:00.000Z,1.77,8.82,3.1,2.52,3.9,0.922,576
2023-08-26T00:00:00.000Z,0.55,5.57,2.1,1.38,2.63,0.933,580
2023-08-27T00:00:00.000Z,0.45,5.4,1.88,1.35,3.1,1.116,566
2023-08-28T00:00:00.000Z,0.4,5.5,1.2,0.95,1.63,0.709,574
2023-08-29T00:00:00.000Z,0.4,7.07,2.6,1.25,3.5,1.592,574
2023-08-30T00:00:00.000Z,0.95,7.97,2.39,1.63,4.18,1.663,570
2023-08-31T00:00:00.000Z,1.1,4.63,1.85,1.58,2.47,0.643,572
2023-09-01T00:00:00.000Z,0.47,4.2,1.25,1,1.63,0.657,569
2023-09-02T00:00:00.000Z,0.93,7.3,1.7,1.4,2,0.518,581
2023-09-03T00:00:00.000Z,0.38,11.4,2.22,1.55,3.75,1.484,570
2023-09-04T00:00:00.000Z,1.1,7.1,2.45,2,3.78,1.088,575
2023-09-05T00:00:00.000Z,0.77,5.13,1.8,1.35,2.95,0.952,569
2023-09-06T00:00:00.000Z,1.52,4.93,3.28,2.85,3.63,0.607,568
2023-09-07T00:00:00.000Z,1.7,6.72,3.78,3.08,4.96,1.113,581
2023-09-08T00:00:00.000Z,3,13.75,6.05,5.01,7.03,1.533,573
2023-09-09T00:00:00.000Z,3.5,11.88,6.93,5.13,9.07,2.211,567
2023-09-10T00:00:00.000Z,2.7,11.4,6.28,4.5,8.3,2.07,576
2023-09-11T00:00:00.000Z,3.3,9.6,5.85,4.76,6.97,1.441,581
2023-09-12T00:00:00.000Z,1.4,12.9,4.57,3.33,6.93,2.207,574
2023-09-13T00:00:00.000Z,0.93,6.7,2.33,1.74,3.95,1.346,557
2023-09-14T00:00:00.000Z,0.5,6.6,1.75,1.4,2.6,1.281,574
2023-09-15T00:00:00.000Z,0.95,8.32,3.1,2.37,4.28,1.63,560
2023-09-16T00:00:00.000Z,3.55,11.98,7.78,5.59,8.68,1.789,581
2023-09-17T00:00:00.000Z,0.9,10.68,3.1,2.2,5.97,2.295,582
2023-09-18T00:00:00.000Z,0.3,4.05,1.05,0.8,1.67,0.831,566
2023-09-19T00:00:00.000Z,0.4,1.85,1,0.75,1.2,0.312,552
2023-09-20T00:00:00.000Z,0.7,7.85,1.5,1.25,2.08,1.061,541
2023-09-21T00:00:00.000Z,0.22,3.85,1.6,0.8,2.13,0.788,575
2023-09-22T00:00:00.000Z,0.15,3.28,0.7,0.55,0.9,0.29,571
2023-09-23T00:00:00.000Z,0.2,4.38,0.8,0.55,1.4,0.806,583
2023-09-24T00:00:00.000Z,0.5,4.68,1.4,1.14,1.88,0.593,571
2023-09-25T00:00:00.000Z,0.52,7.72,2.13,1.55,2.63,0.894,586
2023-09-26T00:00:00.000Z,1.12,19.05,2.85,2.17,3.8,1.587,564
2023-09-27T00:00:00.000Z,1.3,20,3.8,2.85,4.72,1.782,570
2023-09-28T00:00:00.000Z,1.65,8.52,3.78,3.1,4.7,1.46,581
2023-09-29T00:00:00.000Z,1.05,18.6,3.58,2.22,4.4,3.531,579
2023-09-30T00:00:00.000Z,1.17,10.3,3.25,2.29,5.01,2.112,577
2023-10-01T00:00:00.000Z,4.55,13.05,7.18,6.49,8.36,1.473,536
2023-10-02T00:00:00.000Z,6.47,24.67,14.12,8.57,18.6,5.026,544
2023-10-03T00:00:00.000Z,0.5,16.63,4.09,1.95,5.8,3.845,559
2023-10-04T00:00:00.000Z,0.56,63.3,2.22,1.65,2.82,2.838,573
2023-10-05T00:00:00.000Z,1.98,10.9,3.45,2.92,4.3,1.214,562
2023-10-06T00:00:00.000Z,2.9,22.35,6.28,5.05,7.95,1.958,566
2023-10-07T00:00:00.000Z,2.1,14.5,5.12,3.87,6.03,1.739,568
2023-10-08T00:00:00.000Z,2.88,16.25,4.47,3.92,5.5,2.144,558
2023-10-09T00:00:00.000Z,2.8,14.65,4.75,4.13,6.25,1.849,552
2023-10-10T00:00:00.000Z,3.83,36.22,5.63,5.05,6.43,2.359,529
2023-10-11T00:00:00.000Z,2.7,22.25,4.48,3.92,5.7,1.39,552
2023-10-12T00:00:00.000Z,2.58,10.32,4.22,3.75,4.8,0.805,556
2023-10-13T00:00:00.000Z,1.35,5.4,3,2.47,3.4,0.668,542
2023-10-14T00:00:00.000Z,0,34.29,1.4,1.12,1.9,2,563
2023-10-15T00:00:00.000Z,0.3,4.72,1.3,0.9,1.6,0.567,571
2023-10-16T00:00:00.000Z,0.2,4.75,1.67,1.14,2.2,0.783,556
2023-10-17T00:00:00.000Z,0.98,12.1,4.23,3.55,5.2,1.455,562
2023-10-18T00:00:00.000Z,2.72,38.83,13.38,7.75,22.23,8.598,549
2023-10-19T00:00:00.000Z,5.82,51.83,16.2,12.09,18.59,4.947,549
2023-10-20T00:00:00.000Z,0.1,39.65,3.1,1.05,14.65,8.399,583
2023-10-21T00:00:00.000Z,0,4.2,0.6,0.3,1.3,0.634,577
2023-10-22T00:00:00.000Z,0.45,9.43,1.12,0.85,3.42,2.164,579
2023-10-23T00:00:00.000Z,1.65,16.77,5.18,4.28,6.8,3.392,581
2023-10-24T00:00:00.000Z,0.4,46.17,10.95,5,14.95,6.227,575
2023-10-25T00:00:00.000Z,0.28,10.4,2,0.7,5.35,2.619,583
2023-10-26T00:00:00.000Z,0.17,8.77,2.42,1.25,3.5,1.806,574
2023-10-27T00:00:00.000Z,0.3,5.13,1.2,0.7,2.14,1.193,572
2023-10-28T00:00:00.000Z,0.3,9.44,1.35,0.9,2.13,1.063,580
2023-10-29T00:00:00.000Z,0.3,8.5,1.6,1.23,2.17,1.176,574
2023-10-30T00:00:00.000Z,0.2,9.88,1.5,0.6,2.6,2.032,575
2023-10-31T00:00:00.000Z,0.1,14.32,0.88,0.5,1.24,0.75,584
2023-11-01T00:00:00.000Z,0.2,2.95,0.85,0.68,1.19,0.425,561
2023-11-02T00:00:00.000Z,0.2,3.55,0.73,0.43,1.1,0.462,533
2023-11-03T00:00:00.000Z,0.32,8.05,1.2,0.9,2.12,1.02,564
2023-11-04T00:00:00.000Z,0.1,2.8,0.55,0.4,0.82,0.397,580
2023-11-05T00:00:00.000Z,0,4.78,0.47,0.3,0.77,0.508,581
2023-11-06T00:00:00.000Z,0.2,3.2,0.82,0.6,1.12,0.408,570
2023-11-07T00:00:00.000Z,0.22,4.72,1.05,0.8,1.63,0.701,569
2023-11-08T00:00:00.000Z,0.3,5.32,1.73,1.35,2.54,0.921,572
2023-11-09T00:00:00.000Z,0.32,3.8,1.17,0.8,1.73,0.634,546
2023-11-10T00:00:00.000Z,0.2,5.6,0.82,0.6,1.25,0.639,569
2023-11-11T00:00:00.000Z,0.25,4.38,1.33,0.9,2.35,0.884,575
2023-11-12T00:00:00.000Z,1,18.2,6.93,3.4,10.93,4.401,354
2023-11-13T00:00:00.000Z,0.2,8.35,1.73,0.85,2.97,1.506,575
2023-11-14T00:00:00.000Z,0.2,3.42,1,0.75,1.25,0.501,575
2023-11-15T00:00:00.000Z,0.3,8.69,1.1,0.75,1.98,1.064,573
2023-11-16T00:00:00.000Z,1.12,20.58,3.08,2.52,4.84,3.472,582
2023-11-17T00:00:00.000Z,1.2,17.02,3.41,2.2,4.82,2.982,570
2023-11-18T00:00:00.000Z,1.6,15.05,6.53,3.17,9.32,3.339,563
2023-11-19T00:00:00.000Z,0.28,10.33,1.2,0.8,1.83,1.022,573
2023-11-20T00:00:00.000Z,0.4,6.18,1.55,1.2,1.95,0.884,572
2023-11-21T00:00:00.000Z,0.7,15.82,3.83,1.8,6.03,3.394,571
2023-11-22T00:00:00.000Z,1.5,16.32,6.47,4.93,8.63,2.611,583
2023-11-23T00:00:00.000Z,4.05,11.32,8.13,6.72,9.25,1.595,580
2023-11-24T00:00:00.000Z,0.3,5.9,1.7,1.25,2.42,1.099,577
2023-11-25T00:00:00.000Z,0.6,4.38,1.77,1.2,2.22,0.65,580
2023-11-26T00:00:00.000Z,0.75,10.65,3.28,2.38,4.72,1.651,574
2023-11-27T00:00:00.000Z,0.4,8,3.15,1.83,5.95,2.071,577
2023-11-28T00:00:00.000Z,0.3,10.65,4.92,3.53,6.57,2.305,582
2023-11-29T00:00:00.000Z,2.9,12.02,5.18,4.43,6,1.09,580
2023-11-30T00:00:00.000Z,1.12,17.89,6.82,5.57,9.38,2.756,587
2023-12-01T00:00:00.000Z,7.68,74.03,23.33,18.63,30.8,8.281,578
2023-12-02T00:00:00.000Z,4.45,36.79,20.17,16,25,6.166,539
2023-12-03T00:00:00.000Z,7,41.9,13.72,11.01,23.2,6.702,584
2023-12-04T00:00:00.000Z,6.53,20.67,11.77,9.82,13.65,2.348,583
2023-12-05T00:00:00.000Z,0.32,8.35,1.4,1.12,1.95,1.731,574
2023-12-06T00:00:00.000Z,0.9,16.64,8.14,3.47,10,3.891,582
2023-12-07T00:00:00.000Z,8.44,32.95,14.89,12.57,18.55,4.312,582
2023-12-08T00:00:00.000Z,9.8,30.15,19.05,14.98,22.89,4.668,580
2023-12-09T00:00:00.000Z,0.7,31.1,4.7,2.29,13.2,7.964,580
2023-12-10T00:00:00.000Z,0,5.3,2.22,1.8,2.75,0.939,591
2023-12-11T00:00:00.000Z,0.1,6.07,1.23,0.5,2.21,1.137,580
2023-12-12T00:00:00.000Z,0.3,11.98,3.35,2.4,6.88,2.988,584
2023-12-13T00:00:00.000Z,0.2,22.83,1.75,1.05,3.25,2.294,584
2023-12-14T00:00:00.000Z,3.65,17.42,6.9,6.13,8.66,3.167,585
2023-12-15T00:00:00.000Z,2.29,23,6.68,5.13,7.72,2.204,584
2023-12-16T00:00:00.000Z,1.98,125.6,9.6,6.87,10.77,6.161,584
2023-12-17T00:00:00.000Z,6.65,24.23,13.2,10,16.88,4.242,586
2023-12-18T00:00:00.000Z,9.23,26.98,14.95,12.75,18.6,4.094,583
2023-12-19T00:00:00.000Z,4.93,23.15,8.48,7.38,9.88,3.403,577
2023-12-20T00:00:00.000Z,0.73,8.6,3,2.1,4.62,1.693,585
2023-12-21T00:00:00.000Z,0,5.2,0.5,0.3,0.93,0.628,587
2023-12-22T00:00:00.000Z,0.3,8.52,1.38,0.88,1.95,0.754,578
2023-12-23T00:00:00.000Z,0.1,34.15,0.5,0.3,0.82,1.55,586
2023-12-24T00:00:00.000Z,0.1,5.6,0.6,0.4,0.8,0.372,577
2023-12-25T00:00:00.000Z,0.2,7.1,0.73,0.6,1.27,0.663,586
2023-12-26T00:00:00.000Z,0.8,5.85,1.6,1.3,2.15,0.737,513
2023-12-27T00:00:00.000Z,1.4,9.38,2.58,2.13,4.07,1.545,582
2023-12-28T00:00:00.000Z,0.52,9.6,2.59,1.67,4.57,2.088,578
2023-12-29T00:00:00.000Z,0.77,9.55,2.22,1.65,5.53,2.133,577
2023-12-30T00:00:00.000Z,0.6,6.57,1.98,1.45,3.95,1.484,586
2023-12-31T00:00:00.000Z,0.2,20.98,2.6,1.07,4.79,2.638,576
2024-01-01T00:00:00.000Z,0.4,15.13,1.35,1,1.73,1.582,572
2024-01-02T00:00:00.000Z,0,1.42,0.43,0.28,0.6,0.238,481
2024-01-03T00:00:00.000Z,0.1,16.42,0.7,0.55,0.85,0.711,574
2024-01-04T00:00:00.000Z,0.15,13.07,1.14,0.8,2.45,1.249,580
2024-01-05T00:00:00.000Z,1.2,9.18,2.58,2.13,3.58,1.459,571
2024-01-06T00:00:00.000Z,1.23,11.3,2.6,2.1,3.5,1.361,586
2024-01-07T00:00:00.000Z,0.77,17.25,5.88,3.4,7.57,2.653,582
2024-01-08T00:00:00.000Z,0.55,13.05,2.38,1.65,3.85,1.852,581
2024-01-09T00:00:00.000Z,0.97,11.3,6.97,5.67,7.97,1.702,585
2024-01-10T00:00:00.000Z,1.45,33.1,11.13,7.53,14.53,4.127,581
2024-01-11T00:00:00.000Z,5.47,26.52,17.38,15.45,20.25,3.969,580
2024-01-12T00:00:00.000Z,3.58,25.05,15.05,12.54,16.85,4.255,584
2024-01-13T00:00:00.000Z,2.9,24.88,16.98,13.89,18.75,3.405,584
2024-01-14T00:00:00.000Z,2.63,23.58,17.2,16.05,18.3,2.298,575
2024-01-15T00:00:00.000Z,1.98,20.35,6.53,4.84,15.3,5.449,579
2024-01-16T00:00:00.000Z,2.27,15.8,7.62,4.84,9.68,2.712,578
2024-01-17T00:00:00.000Z,1.25,23.25,10.73,3.38,13.6,5.824,578
2024-01-18T00:00:00.000Z,0.56,16.3,3.5,1.6,10.88,4.858,588
2024-01-19T00:00:00.000Z,6.18,25.58,15.67,12.57,18.02,3.377,580
2024-01-20T00:00:00.000Z,6,50.9,18.98,16.7,23.5,4.971,587
2024-01-21T00:00:00.000Z,3.15,26.73,8.36,4.98,15.13,6.324,581
2024-01-22T00:00:00.000Z,0.2,6.72,1.3,0.93,1.87,1.031,584
2024-01-23T00:00:00.000Z,0.7,5.43,1.92,1.6,2.4,0.639,579
2024-01-24T00:00:00.000Z,0.1,8.02,0.8,0.5,1.99,1.436,573
2024-01-25T00:00:00.000Z,0.73,16.05,2.25,1.72,4.94,3.091,585
2024-01-26T00:00:00.000Z,0.4,11.2,2.1,1.67,2.6,1.8,587
2024-01-27T00:00:00.000Z,0.88,22.83,4.5,2.8,7.5,2.859,586
2024-01-28T00:00:00.000Z,6.45,82.93,15.25,12.43,19.48,5.01,587
2024-01-29T00:00:00.000Z,5.2,26.58,14.17,9.68,18.05,4.827,374
